,0,1,2,3
0,-1.117009043679481,0.9223245989592168,1.6678990948963124,-0.0584998807643107
1,-0.29649790070151527,-0.7649392219724496,-0.6539024378487155,-0.34568111360729115
2,1.8218559627282904,-0.7649392219724496,-0.9441276294418439,-0.920043579293252
3,-1.4726678661109949,-2.1397467797686223,-0.1701937851935013,0.5158625849216502
4,1.3476441994862718,-2.7021680534125108,-0.6539024378487155,-0.0584998807643107
5,-1.2636403125766842,1.359763367348908,0.02328967586858436,-0.920043579293252
6,-0.9235805613044473,1.359763367348908,-1.0408693599728867,1.3774062834505914
7,-0.7270322646975582,1.359763367348908,-0.6539024378487155,-0.34568111360729115
8,-0.6802350512197274,1.359763367348908,-0.5571607073176726,2.5261312148225135
9,1.0138240766777458,1.359763367348908,-0.5571607073176726,-0.6328623464502715
10,-1.1950043994758657,0.9848158515863156,0.6037400590548413,-0.920043579293252
11,1.7064228361496412,0.42239457794242674,-0.7506441683797582,0.22868135207866971
12,0.10595813520782922,0.23492082006113052,0.6037400590548413,-0.34568111360729115
13,1.2540497725306103,0.23492082006113052,-1.7180614736901865,-0.6328623464502715
14,1.5473123103250164,0.23492082006113052,0.31351486746171287,-0.920043579293252
15,-1.5038660084295488,0.04744706217983426,-0.5571607073176726,1.090225050607611
16,1.0980590609378411,0.04744706217983426,1.377673903303184,1.664587516293572
17,0.7860776377523029,1.109798356840513,0.6037400590548413,0.8030438177646305
18,-0.9516588893911458,0.9223245989592168,0.31351486746171287,-0.34568111360729115
19,0.6425661830869552,0.9223245989592168,-0.2669355157245441,-0.6328623464502715
20,1.179174230966081,0.9223245989592168,0.31351486746171287,-0.34568111360729115
21,1.3226856856314289,0.9223245989592168,-0.9441276294418439,-0.920043579293252
22,-1.117009043679481,0.5473770831966243,1.377673903303184,-0.0584998807643107
23,-0.8206266916532197,-0.389991706209857,1.1841904422410983,0.5158625849216502
24,-0.29649790070151527,-0.389991706209857,-1.0408693599728867,-0.34568111360729115
25,-1.067092015969795,-0.5774654640911533,-0.6539024378487155,-0.6328623464502715
26,-1.0546127590423735,-0.5774654640911533,0.7004817895858841,-0.920043579293252
27,-0.4618480549898506,-0.5774654640911533,-0.9441276294418439,-0.6328623464502715
28,0.034202407875155404,-0.5774654640911533,-1.524578012628101,0.22868135207866971
29,0.5864095269135583,-0.5774654640911533,0.9907069811790127,-0.920043579293252
30,1.1760544167342257,-0.5774654640911533,-0.9441276294418439,-0.6328623464502715
31,-1.2043638421714318,-0.7649392219724496,0.797223520116927,0.22868135207866971
32,-0.38697251342532135,-0.7649392219724496,-0.7506441683797582,2.5261312148225135
33,1.503634911079041,-0.7649392219724496,-0.2669355157245441,-0.34568111360729115
34,-0.6147189523507643,-2.7021680534125108,-0.4604189767866298,-0.6328623464502715
35,-1.067092015969795,0.9848158515863156,0.21677313693067002,-0.0584998807643107
36,-1.0546127590423735,0.9848158515863156,0.797223520116927,-0.6328623464502715
37,-0.4431291695987183,0.9848158515863156,1.1841904422410983,-0.6328623464502715
38,0.07787980712113077,0.9848158515863156,-1.427836282097058,-0.6328623464502715
39,0.6831237681010752,0.9848158515863156,1.6678990948963124,-0.920043579293252
40,1.7095426503814966,0.9848158515863156,-0.7506441683797582,-0.920043579293252
41,-0.9984561028689766,0.42239457794242674,3.022283322330912,-0.34568111360729115
42,0.18395349100421382,0.42239457794242674,0.12003140639962719,-0.34568111360729115
43,0.18395349100421382,0.42239457794242674,0.12003140639962719,-0.34568111360729115
44,0.21515163332276765,0.42239457794242674,1.4744156338342267,-0.6328623464502715
45,0.07475999288927539,0.04744706217983426,-0.6539024378487155,-0.6328623464502715
46,-1.1794053283165888,-0.889921727226647,2.441832939144655,-0.6328623464502715
47,0.19643274793163534,-0.889921727226647,-0.6539024378487155,1.9517687491365523
48,0.19643274793163534,-0.889921727226647,-0.6539024378487155,1.9517687491365523
49,0.19643274793163534,-0.889921727226647,-0.6539024378487155,1.9517687491365523
50,0.19643274793163534,-0.889921727226647,-0.6539024378487155,1.9517687491365523
51,0.19643274793163534,-0.889921727226647,-0.6539024378487155,1.9517687491365523
52,1.884252247365398,-0.889921727226647,0.12003140639962719,-0.34568111360729115
53,-1.2230827275625642,-1.0773954851079433,0.12003140639962719,-0.920043579293252
