,0,1,2,3
0,-1.7243727517802105,-1.5001025580832064,-0.2836132841006699,-0.546584794094623
1,-1.7213653885095872,-1.5001025580832064,-0.4997075653249841,1.8499919687442106
2,-1.7183580252389636,-1.5001025580832064,0.1485752783479585,1.4505625082710716
3,-1.7123432986977167,-1.5001025580832064,0.2566224189601156,0.0525593966150854
4,-1.7093359354270934,-1.5001025580832064,-0.39166042471282697,-0.3468700638580535
5,-1.7063285721564698,-1.5001025580832064,4.5785080434464,-0.546584794094623
6,-1.7033212088858465,-1.5001025580832064,-0.39166042471282697,1.650277238507641
7,-1.700313845615223,-1.5001025580832064,-0.2836132841006699,0.0525593966150854
8,-1.6973064823445996,-1.5001025580832064,0.3646695595722727,0.25227412685165485
9,-1.6912917558033527,-1.5001025580832064,0.3646695595722727,0.6517035873247937
10,-1.688284392532729,-1.5001025580832064,-0.1755661434885128,-0.7462995243311924
11,-1.6852770292621058,-1.5001025580832064,0.3646695595722727,-0.3468700638580535
12,-1.6822696659914822,-1.5001025580832064,-0.39166042471282697,-0.7462995243311924
13,-1.6792623027208589,-1.5001025580832064,-0.06751900287635569,2.04970669898078
14,-1.6762549394502353,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
15,-1.673247576179612,-1.5001025580832064,-0.1755661434885128,-0.546584794094623
16,-1.6702402129089884,-1.5001025580832064,-0.2836132841006699,-0.3468700638580535
17,-1.667232849638365,-1.5001025580832064,0.5807638407965869,0.0525593966150854
18,-1.6642254863677415,-1.5001025580832064,0.9049052626330583,1.8499919687442106
19,-1.6612181230971181,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
20,-1.6582107598264946,-1.5001025580832064,-0.39166042471282697,-0.3468700638580535
21,-1.6552033965558712,-1.5001025580832064,-0.1755661434885128,-0.3468700638580535
22,-1.6491886700146243,-1.5001025580832064,-0.4997075653249841,-0.546584794094623
23,-1.6461813067440008,-1.5001025580832064,-0.39166042471282697,0.0525593966150854
24,-1.6431739434733774,-1.5001025580832064,-0.1755661434885128,2.6488508896904883
25,-1.634151853661507,-1.5001025580832064,-0.39166042471282697,0.0525593966150854
26,-1.6311444903908836,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
27,-1.62813712712026,-1.5001025580832064,0.9049052626330583,2.2494214292173496
28,-1.6251297638496367,-1.5001025580832064,0.3646695595722727,-0.3468700638580535
29,-1.6221224005790131,-1.5001025580832064,-0.4997075653249841,0.0525593966150854
30,-1.6191150373083898,-1.5001025580832064,0.3646695595722727,-0.3468700638580535
31,-1.6131003107671429,-1.5001025580832064,-0.4997075653249841,0.25227412685165485
32,-1.601070857684649,-1.5001025580832064,0.7968581220209011,1.650277238507641
33,-1.5980634944140255,-1.5001025580832064,0.2566224189601156,0.0525593966150854
34,-1.5950561311434022,-1.5001025580832064,0.1485752783479585,-0.3468700638580535
35,-1.5920487678727786,-1.5001025580832064,1.661235246918158,-0.3468700638580535
36,-1.5890414046021553,-1.5001025580832064,-0.2836132841006699,-0.546584794094623
37,-1.5860340413315317,-1.5001025580832064,-0.06751900287635569,-0.14715533362148406
38,-1.5830266780609084,-1.5001025580832064,-0.39166042471282697,-0.14715533362148406
39,-1.5800193147902848,-1.5001025580832064,1.2290466844695296,-0.546584794094623
40,-1.5770119515196614,-1.5001025580832064,-0.6077547059371412,-0.7462995243311924
41,-1.5709972249784145,-1.5001025580832064,-0.1755661434885128,0.6517035873247937
42,-1.567989861707791,-1.5001025580832064,-0.39166042471282697,3.447709810636766
43,-1.5649824984371676,-1.5001025580832064,1.661235246918158,1.650277238507641
44,-1.5589677718959207,-1.5001025580832064,-0.4997075653249841,0.0525593966150854
45,-1.5559604086252972,-1.5001025580832064,0.5807638407965869,1.2508477780345022
46,-1.5529530453546738,-1.5001025580832064,0.688810981408744,2.2494214292173496
47,-1.5499456820840503,-1.5001025580832064,-0.1755661434885128,0.45198885708822434
48,-1.5439309555428034,-1.5001025580832064,-0.4997075653249841,-0.546584794094623
49,-1.54092359227218,-1.5001025580832064,-0.6077547059371412,-0.7462995243311924
50,-1.5379162290015564,-1.5001025580832064,0.040528137735801405,0.25227412685165485
51,-1.534908865730933,-1.5001025580832064,-0.39166042471282697,2.2494214292173496
52,-1.5319015024603095,-1.5001025580832064,0.3646695595722727,-0.7462995243311924
53,-1.5258867759190626,-1.5001025580832064,-0.39166042471282697,-0.546584794094623
54,-1.5228794126484393,-1.5001025580832064,-0.4997075653249841,-0.14715533362148406
55,-1.5168646861071924,-1.5001025580832064,1.2290466844695296,1.8499919687442106
56,-1.5138573228365688,-1.5001025580832064,-0.4997075653249841,-0.3468700638580535
57,-1.507842596295322,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
58,-1.501827869754075,-1.5001025580832064,-0.6077547059371412,-0.546584794094623
59,-1.4988205064834517,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
60,-1.495813143212828,-1.5001025580832064,-0.1755661434885128,-0.546584794094623
61,-1.4928057799422048,-1.5001025580832064,-0.06751900287635569,2.4491361594539187
62,-1.4897984166715812,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
63,-1.4867910534009579,-1.5001025580832064,-0.2836132841006699,-0.14715533362148406
64,-1.4837836901303343,-1.5001025580832064,-0.4997075653249841,1.4505625082710716
65,-1.480776326859711,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
66,-1.4777689635890876,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
67,-1.474761600318464,-1.5001025580832064,0.7968581220209011,0.6517035873247937
68,-1.4717542370478407,-1.5001025580832064,-0.39166042471282697,1.8499919687442106
69,-1.4687468737772171,-1.5001025580832064,-0.2836132841006699,0.45198885708822434
70,-1.4627321472359702,-1.5001025580832064,0.1485752783479585,-0.546584794094623
71,-1.4537100574241,-1.5001025580832064,-0.06751900287635569,0.6517035873247937
72,-1.4507026941534764,-1.5001025580832064,0.1485752783479585,-0.14715533362148406
73,-1.447695330882853,-1.5001025580832064,0.7968581220209011,-0.546584794094623
74,-1.4446879676122295,-1.5001025580832064,0.1485752783479585,2.6488508896904883
75,-1.4416806043416062,-1.5001025580832064,-0.1755661434885128,2.6488508896904883
76,-1.4386732410709826,-1.5001025580832064,-0.1755661434885128,0.25227412685165485
77,-1.4356658778003593,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
78,-1.4326585145297357,-1.5001025580832064,-0.4997075653249841,-0.3468700638580535
79,-1.4296511512591124,-1.5001025580832064,-0.6077547059371412,-0.7462995243311924
80,-1.4266437879884888,-1.5001025580832064,0.040528137735801405,1.2508477780345022
81,-1.4236364247178654,-1.5001025580832064,-0.4997075653249841,-0.3468700638580535
82,-1.4206290614472419,-1.5001025580832064,-0.4997075653249841,0.0525593966150854
83,-1.4176216981766185,-1.5001025580832064,-0.1755661434885128,3.048280350163627
84,-1.414614334905995,-1.5001025580832064,-0.2836132841006699,-0.14715533362148406
85,-1.4116069716353716,-1.5001025580832064,-0.39166042471282697,0.0525593966150854
86,-1.408599608364748,-1.5001025580832064,2.2014709499789435,0.0525593966150854
87,-1.4025848818235012,-1.5001025580832064,-0.6077547059371412,-0.546584794094623
88,-1.3995775185528778,-1.5001025580832064,0.040528137735801405,-0.3468700638580535
89,-1.3965701552822543,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
90,-1.3905554287410073,-1.5001025580832064,0.5807638407965869,0.25227412685165485
91,-1.387548065470384,-1.5001025580832064,-0.1755661434885128,-0.3468700638580535
92,-1.3845407021997604,-1.5001025580832064,-0.06751900287635569,3.2479950804001962
93,-1.3785259756585135,-1.5001025580832064,-0.1755661434885128,2.4491361594539187
94,-1.3695038858466433,-1.5001025580832064,-0.2836132841006699,-0.3468700638580535
95,-1.3664965225760197,-1.5001025580832064,0.7968581220209011,0.25227412685165485
96,-1.3634891593053964,-1.5001025580832064,-0.4997075653249841,-0.546584794094623
97,-1.3604817960347728,-1.5001025580832064,0.5807638407965869,0.25227412685165485
98,-1.3574744327641495,-1.5001025580832064,-0.4997075653249841,-0.546584794094623
99,-1.354467069493526,-1.5001025580832064,-0.06751900287635569,-0.7462995243311924
100,-1.3514597062229026,-1.5001025580832064,-0.4997075653249841,-0.7462995243311924
101,-1.348452342952279,-1.5001025580832064,-0.6077547059371412,-0.546584794094623
102,-1.342437616411032,-1.5001025580832064,2.741706653039729,1.4505625082710716
103,-1.3394302531404088,-1.5001025580832064,-0.39166042471282697,1.2508477780345022
104,-1.3364228898697852,-1.5001025580832064,-0.6077547059371412,-0.546584794094623
105,-1.3334155265991618,-1.5001025580832064,1.2290466844695296,-0.7462995243311924
