,0,1,2,3
0,-1.324068302259715,0.9781534496936414,3.1679403453203636,-0.1470619283008667
1,-0.5331266774171258,-0.05169978641206643,0.5782329468911158,-0.34684464075433186
2,1.508886110674578,-0.05169978641206643,0.2545195220874598,-0.7464100656612622
3,-1.6669099191116359,-0.8908394602759765,1.1177553215638758,0.2525034966060637
4,1.0517639548720168,-1.2341238723112125,0.5782329468911158,-0.1470619283008667
5,-1.4654152846460333,1.2451524368321583,1.3335642714329796,-0.7464100656612622
6,-1.1376105808139336,1.2451524368321583,0.14661504715290785,0.8518516339664592
7,-0.9481454767641878,1.2451524368321583,0.5782329468911158,-0.34684464075433186
8,-0.9030347377047245,1.2451524368321583,0.6861374218256678,1.6509824837803202
9,0.7299740162478456,1.2451524368321583,0.6861374218256678,-0.5466273532077971
10,-1.3992528673588205,1.0162961621420008,1.9809911210402917,-0.7464100656612622
11,1.397612954327902,0.673011750106765,0.4703284719565638,0.05272078415259848
12,-0.14517432150574172,0.5585836127616863,1.9809911210402917,-0.34684464075433186
13,0.9615424767530903,0.5585836127616863,-0.6087162773889561,-0.5466273532077971
14,1.2442364415257268,0.5585836127616863,1.6572776962366358,-0.7464100656612622
15,-1.696983745151278,0.4441554754166077,0.6861374218256678,0.652068921512994
16,0.8111733465548795,0.4441554754166077,2.8442269205167077,1.0516343464199245
17,0.5104350861584577,1.09258158703872,1.9809911210402917,0.4522862090595288
18,-1.1646770242496114,0.9781534496936414,1.6572776962366358,-0.34684464075433186
19,0.3720954863761037,0.9781534496936414,1.0098508466293237,-0.5466273532077971
20,0.8893652942579491,0.9781534496936414,1.6572776962366358,-0.34684464075433186
21,1.027704894040303,0.9781534496936414,0.2545195220874598,-0.7464100656612622
22,-1.324068302259715,0.749297175003484,2.8442269205167077,-0.1470619283008667
23,-1.0383669548831143,0.17715648827809086,2.6284179706476034,0.2525034966060637
24,-0.5331266774171258,0.17715648827809086,0.14661504715290785,-0.34684464075433186
25,-1.2759501805962876,0.06272835093301221,0.5782329468911158,-0.5466273532077971
26,-1.2639206501804308,0.06272835093301221,2.0888955959748436,-0.7464100656612622
27,-0.6925179554272294,0.06272835093301221,0.2545195220874598,-0.5466273532077971
28,-0.21434412139691875,0.06272835093301221,-0.3929073275198521,0.05272078415259848
29,0.31796259950474776,0.06272835093301221,2.4126090207784996,-0.7464100656612622
30,0.8863579116539849,0.06272835093301221,0.2545195220874598,-0.5466273532077971
31,-1.408275015170713,-0.05169978641206643,2.1968000709093958,0.05272078415259848
